location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Italy,ITA,09/09/2021,80480190,43657401,38287330,,278608,254944,133.32,72.32,0.63
Italy,ITA,10/09/2021,80754224,43743429,38476319,,274034,251747,133.77,72.46,0.64
Italy,ITA,11/09/2021,80959509,43815803,38610144,,205285,249498,134.11,72.58,0.64
Italy,ITA,12/09/2021,81091825,43863777,38695001,,132316,247929,134.33,72.66,0.64
Italy,ITA,13/09/2021,81348585,43937195,38878787,359,256760,243144,134.76,72.78,0.64
Italy,ITA,14/09/2021,81588323,44007703,39048833,797,239738,236944,135.15,72.9,0.65
Italy,ITA,15/09/2021,81812271,44076330,39204588,1262,223948,230098,135.52,73.01,0.65
Italy,ITA,16/09/2021,82028684,44139205,39358336,2061,216413,221213,135.88,73.12,0.65
Italy,ITA,17/09/2021,82247439,44214792,39501434,3071,218755,213316,136.24,73.24,0.65
Italy,ITA,18/09/2021,82454607,44301848,39621890,3731,207168,213585,136.59,73.39,0.66
Italy,ITA,19/09/2021,82585525,44356303,39698433,4177,130918,213386,136.8,73.48,0.66
Italy,ITA,20/09/2021,82852375,44442128,39871430,13136,266850,214827,137.25,73.62,0.66
Italy,ITA,21/09/2021,83108676,44531074,40031209,21870,256301,217193,137.67,73.77,0.66
Italy,ITA,22/09/2021,83360752,44622765,40183148,31239,252076,221212,138.09,73.92,0.67
Italy,ITA,23/09/2021,83590932,44713988,40314072,40482,230180,223178,138.47,74.07,0.67
Italy,ITA,24/09/2021,83826344,44808587,40447073,49349,235412,225558,138.86,74.23,0.67
Italy,ITA,25/09/2021,84031467,44896469,40559828,54905,205123,225266,139.2,74.37,0.67
Italy,ITA,26/09/2021,84158936,44952670,40627520,59204,127469,224773,139.41,74.47,0.67
Italy,ITA,27/09/2021,84381114,45036981,40756505,69184,222178,218391,139.78,74.6,0.68
Italy,ITA,28/09/2021,84583527,45118136,40867338,80505,202413,210693,140.11,74.74,0.68
Italy,ITA,29/09/2021,84780975,45198594,40973329,92271,197448,202889,140.44,74.87,0.68
Italy,ITA,30/09/2021,84985252,45286254,41076508,107132,204277,199189,140.78,75.02,0.68
Italy,ITA,01/10/2021,85161977,45355029,41165951,126180,176725,190805,141.07,75.13,0.68
Italy,ITA,02/10/2021,85312359,45418410,41239481,140167,150382,182985,141.32,75.24,0.68
Italy,ITA,03/10/2021,85398441,45452033,41284585,147801,86082,177072,141.46,75.29,0.68
